PT101,FT101,TT101,Fault_Code
1.02,107.63,34.43,4
0.91,105.64,34.32,4
1.08,104.88,35.76,4
0.92,107.75,39.53,4
0.94,116.66,34.94,4
0.96,103.99,33.64,4
1.05,109.68,34.02,4
0.99,118.05,33.63,4
0.94,103.52,33.02,4
0.91,109.67,39.1,4
0.96,119.72,37.31,4
0.73,77.32,33.22,5
0.62,81.85,37.06,5
0.81,85.35,35.14,5
0.67,88.95,38.33,5
0.77,64.94,33.03,5
0.72,75.35,36.27,5
0.7,52.12,39.65,5
0.68,63.67,36.54,5
0.68,70.32,39.86,5
0.84,81.69,33.87,5
0.79,83.9,39.07,5
0.67,92.85,39.78,5
0.71,78.53,35.78,5
0.72,79.43,34.73,5
0.78,73.77,39.82,5
0.7,57.86,39.47,5
0.73,84.26,35.72,5
0.64,60.81,39.76,5
0.69,75.06,33.55,5
0.81,66.55,34.1,5
0.62,76.59,35.03,5
0.74,52.69,36.47,5
0.68,63.69,36.26,5
0.66,85.47,37.3,5
0.84,82.61,33.07,5
0.84,73.37,39.85,5
0.64,73.33,35.04,5
0.68,56.87,33.03,5
0.76,56.98,33.37,5
0.64,71.0,37.99,5
0.81,66.13,39.74,5
0.83,87.16,36.0,5
0.83,65.18,36.55,5
0.78,67.23,39.89,5
0.61,77.19,35.84,5
0.76,50.79,39.89,5
0.71,50.62,34.17,5
0.78,56.4,33.1,5
0.61,80.08,38.11,5
0.78,83.65,36.0,5
0.69,92.68,33.02,5
0.69,71.75,34.52,5
0.69,93.95,35.23,5
0.73,60.73,38.62,5
0.76,89.98,38.65,5
0.76,76.22,37.27,5
0.63,73.42,36.85,5
0.83,54.42,34.04,5
0.74,91.4,33.99,5
0.77,85.01,35.91,5
0.68,67.16,39.04,5
0.73,62.11,36.43,5
0.69,85.65,39.61,5
0.77,56.23,33.25,5
0.82,91.6,37.6,5
0.66,70.24,38.65,5
0.78,65.58,39.75,5
0.65,93.51,37.49,5
0.75,78.26,40.0,5
0.78,50.71,39.25,5
0.74,66.18,38.74,5
0.64,81.01,35.74,5
0.78,61.59,34.89,5
0.72,57.32,34.88,5
0.72,59.71,37.52,5
0.65,55.18,34.95,5
0.67,64.99,34.08,5
0.6,56.9,39.97,5
0.78,63.04,35.19,5
0.72,53.24,34.63,5
0.82,76.69,35.53,5
0.83,50.6,34.83,5
0.82,52.97,33.4,5
0.83,53.99,38.45,5
0.69,69.57,34.67,5
0.77,80.7,39.87,5
0.83,90.34,33.92,5
0.75,52.51,33.46,5
0.75,81.23,36.28,5
0.71,57.21,38.21,5
0.64,84.13,35.1,5
0.63,78.44,39.76,5
0.81,71.69,36.92,5
0.78,50.12,38.02,5
0.82,76.21,36.45,5
0.62,84.53,38.13,5
0.65,78.62,36.24,5
0.79,56.89,33.99,5
0.67,76.61,36.2,5
0.77,69.97,33.15,5
0.64,58.79,37.55,5
0.74,59.21,38.63,5
0.83,78.47,35.17,5
0.84,60.33,38.68,5
0.71,74.21,33.28,5
0.8,76.69,33.96,5
0.62,78.44,33.26,5
0.73,74.82,39.57,5
0.81,56.89,35.47,5
0.73,90.96,33.83,5
0.71,81.39,36.18,5
0.73,78.2,33.06,5
0.64,72.77,38.94,5
0.71,60.03,35.91,5
0.82,65.04,34.91,5
0.81,92.44,33.52,5
0.75,92.71,39.57,5
0.66,50.23,39.84,5
0.84,52.71,35.74,5
0.81,66.79,35.1,5
0.7,90.23,39.72,5
0.8,74.19,33.9,5
0.7,63.62,37.72,5
0.74,64.61,39.16,5
0.63,78.47,33.41,5
0.72,75.07,33.89,5
0.82,88.95,34.66,5
0.83,76.58,37.16,5
0.73,67.26,34.21,5
0.68,52.98,37.11,5
0.72,74.41,38.85,5
0.66,51.58,34.95,5
0.62,53.11,33.23,5
0.7,92.57,38.0,5
0.74,82.07,37.93,5
0.83,86.92,38.85,5
0.71,51.67,36.5,5
0.64,52.22,34.99,5
0.76,76.8,34.39,5
0.69,91.45,35.97,5
0.66,52.71,35.78,5
0.71,62.53,35.48,5
0.81,82.41,33.01,5
0.8,93.32,33.12,5
0.77,74.33,34.41,5
0.78,54.63,38.97,5
0.79,76.59,34.83,5
0.65,51.2,37.33,5
0.67,64.07,39.29,5
0.69,93.63,36.24,5
0.79,93.97,37.11,5
0.7,50.13,34.95,5
0.78,88.05,36.49,5
0.64,66.09,33.3,5
0.67,69.79,39.86,5
0.69,73.04,39.66,5
0.7,80.77,37.12,5
0.83,70.32,39.97,5
0.82,58.85,34.04,5
0.82,64.92,36.49,5
0.67,60.55,35.26,5
0.63,54.74,39.87,5
0.64,50.81,35.39,5
0.83,62.33,39.66,5
0.68,62.19,36.43,5
0.74,86.37,38.26,5
0.61,93.8,35.64,5
0.64,78.71,36.84,5
0.75,65.7,34.41,5
0.74,62.25,35.34,5
0.74,73.12,33.89,5
0.74,57.65,35.29,5
0.77,92.37,35.18,5
0.72,92.71,36.48,5
0.62,78.35,37.75,5
0.65,88.39,38.06,5
0.77,78.04,37.2,5
0.77,75.89,36.01,5
0.62,56.22,38.36,5
0.76,79.38,35.33,5
0.64,58.01,36.74,5
0.7,88.43,33.97,5
0.79,56.59,34.07,5
0.68,56.82,38.6,5
0.67,80.91,34.22,5
0.76,61.09,39.47,5
0.69,87.85,38.68,5
0.81,56.47,33.91,5
0.62,67.04,35.2,5
0.79,53.31,37.04,5
0.82,63.86,35.01,5
0.69,87.09,38.25,5
0.73,80.74,34.83,5
0.75,71.25,35.4,5
0.7,53.89,34.36,5
0.72,73.18,38.03,5
0.62,74.0,35.99,5
0.65,90.34,38.51,5
0.6,82.14,33.53,5
0.82,87.99,38.5,5
0.75,93.87,33.37,5
0.76,57.71,35.69,5
0.83,51.04,37.62,5
0.82,87.88,39.23,5
0.69,72.24,38.5,5
0.8,78.63,35.46,5
0.8,56.87,37.89,5
0.68,79.2,39.73,5
0.75,88.17,36.11,5
0.62,85.92,37.05,5
0.76,92.11,33.51,5
0.83,75.11,39.56,5
0.77,76.03,36.44,5
0.75,64.61,39.67,5
0.61,78.92,33.53,5
0.81,89.75,34.07,5
0.69,54.76,39.07,5
0.74,52.74,39.88,5
0.65,63.51,34.67,5
0.68,52.91,36.55,5
0.69,69.42,37.47,5
0.65,53.64,39.05,5
0.84,84.85,37.18,5
0.82,54.22,39.85,5
0.67,85.64,38.18,5
0.79,51.36,39.4,5
0.82,64.44,35.79,5
0.83,57.34,35.95,5
0.74,90.35,38.2,5
0.78,72.68,38.0,5
0.62,52.65,35.03,5
0.7,83.17,37.06,5
0.83,90.82,39.57,5
0.72,68.84,37.93,5
0.62,56.29,33.91,5
0.63,56.74,38.79,5
0.75,55.22,38.64,5
0.81,71.85,34.14,5
0.75,59.21,33.86,5
0.71,88.44,37.97,5
0.75,55.74,35.89,5
0.8,65.34,33.12,5
0.63,87.16,35.03,5
0.76,80.63,37.75,5
0.84,81.5,35.5,5
0.65,79.53,36.26,5
0.83,91.71,34.96,5
0.66,69.47,36.92,5
0.67,69.05,39.95,5
0.75,79.4,36.23,5
0.67,90.33,34.24,5
0.76,91.63,39.3,5
0.82,73.22,35.4,5
0.72,66.44,37.89,5
0.82,78.51,34.04,5
0.84,77.1,33.09,5
0.82,68.19,36.94,5
0.7,54.25,39.59,5
0.82,76.29,33.66,5
0.62,89.94,37.48,5
0.75,86.52,35.25,5
0.67,53.82,33.39,5
0.64,75.57,35.51,5
0.76,67.92,39.92,5
0.76,65.02,33.51,5
0.72,80.27,37.79,5
0.72,76.95,36.89,5
0.81,73.95,33.19,5
0.71,89.48,33.52,5
0.65,64.2,36.62,5
0.65,82.51,38.7,5
0.76,83.56,33.12,5
0.67,63.04,33.55,5
0.73,56.31,37.88,5
0.66,81.19,34.61,5
0.79,75.06,38.34,5
0.68,70.9,38.05,5
0.62,64.37,36.24,5
0.82,54.19,36.68,5
0.62,88.61,34.3,5
0.75,52.43,36.96,5
0.83,78.89,33.21,5
0.76,73.31,34.19,5
0.7,55.23,37.99,5
0.73,83.58,37.29,5
0.67,59.04,33.37,5
0.78,69.96,33.98,5
0.65,82.02,34.19,5
0.82,88.64,39.76,5
0.7,75.23,34.96,5
0.6,86.85,33.86,5
0.68,68.67,36.83,5
0.81,88.94,34.37,5
0.65,74.23,37.99,5
0.67,72.99,39.56,5
0.65,89.58,35.59,5
0.79,61.79,38.75,5
0.65,93.02,34.89,5
0.77,57.98,33.3,5
0.68,67.4,37.85,5
0.83,93.27,34.56,5
0.73,75.22,36.58,5
0.68,67.83,36.71,5
0.79,54.18,33.55,5
0.76,56.64,36.94,5
0.72,70.58,33.38,5
0.8,75.73,37.6,5
0.69,59.77,35.52,5
0.71,89.16,37.73,5
0.64,93.66,38.82,5
0.8,51.11,35.87,5
0.64,65.48,33.54,5
0.61,77.09,39.48,5
0.64,55.21,37.67,5
0.76,78.44,33.0,5
0.72,75.7,35.15,5
0.78,71.98,33.94,5
0.76,70.62,34.44,5
0.82,72.05,39.37,5
0.75,71.82,33.39,5
0.77,57.43,37.19,5
0.65,82.22,37.2,5
0.73,71.98,37.02,5
0.61,67.36,34.94,5
0.68,64.9,37.23,5
0.73,75.43,39.12,5
0.65,78.55,39.27,5
0.65,62.74,37.23,5
0.71,53.22,38.85,5
0.82,53.1,35.92,5
0.71,53.53,34.89,5
0.72,78.12,39.16,5
0.83,50.45,38.31,5
0.66,53.29,38.36,5
0.69,71.75,39.91,5
0.75,55.85,35.85,5
0.67,68.35,39.31,5
0.82,67.5,37.15,5
0.64,63.32,33.92,5
0.75,82.16,39.16,5
0.61,55.6,39.06,5
0.76,91.74,34.64,5
0.77,68.78,35.7,5
0.76,60.57,35.92,5
0.65,56.06,37.01,5
0.75,67.27,38.98,5
0.64,86.1,35.02,5
0.79,63.74,33.43,5
0.66,64.97,34.43,5
0.64,53.46,38.45,5
0.78,71.51,37.64,5
0.77,84.82,35.91,5
0.67,76.73,39.02,5
0.67,89.3,38.89,5
0.79,71.12,38.3,5
0.64,51.75,39.05,5
0.73,89.26,39.16,5
0.81,93.37,38.85,5
0.69,77.0,39.12,5
0.62,67.7,38.0,5
0.72,80.88,36.42,5
0.8,70.26,39.86,5
0.63,69.56,33.54,5
0.83,59.04,34.43,5
0.66,70.51,35.82,5
0.7,58.82,33.34,5
0.63,72.81,39.81,5
0.63,54.93,39.5,5
0.7,50.7,37.54,5
0.68,70.32,37.07,5
0.83,81.02,38.25,5
0.77,53.22,33.97,5
0.79,91.81,38.73,5
0.69,89.2,34.17,5
0.78,59.09,34.53,5
0.65,74.22,38.04,5
0.79,69.45,38.62,5
0.79,92.85,36.9,5
0.79,92.74,35.41,5
0.83,81.35,34.62,5
0.61,84.45,38.88,5
0.73,57.13,35.21,5
0.63,53.07,37.21,5
0.79,90.7,38.23,5
0.81,52.33,36.93,5
0.79,68.57,36.03,5
0.77,67.38,36.32,5
0.77,67.56,38.25,5
0.78,91.5,35.84,5
0.64,78.11,35.15,5
0.69,67.89,35.1,5
0.6,53.62,39.94,5
0.63,55.66,34.4,5
0.8,77.73,37.15,5
0.62,67.08,33.87,5
0.77,89.28,37.68,5
0.68,65.92,39.05,5
0.81,56.62,37.28,5
0.62,61.44,38.09,5
0.64,55.24,37.29,5
0.71,57.91,38.0,5
0.67,70.49,37.12,5
0.78,87.14,37.52,5
0.6,86.91,34.94,5
0.77,74.33,38.64,5
0.75,73.92,37.72,5
0.64,52.49,35.39,5
0.62,65.97,38.41,5
0.8,58.04,37.8,5
0.77,87.09,38.25,5
0.66,86.05,38.27,5
0.79,83.47,39.26,5
0.73,87.25,37.11,5
0.83,53.11,35.65,5
0.78,58.78,35.35,5
0.75,72.34,37.98,5
0.69,88.67,35.74,5
0.62,53.58,36.19,5
0.84,51.31,36.97,5
0.67,51.21,39.44,5
0.73,63.32,36.92,5
0.69,64.83,34.2,5
0.79,70.46,38.48,5
0.72,59.72,35.84,5
0.66,68.31,33.78,5
0.63,89.87,34.1,5
0.8,75.86,33.77,5
0.76,75.41,38.62,5
0.63,91.0,38.26,5
0.69,78.92,34.93,5
0.82,61.7,38.64,5
0.76,73.57,35.44,5
0.67,62.41,38.82,5
0.61,90.37,37.86,5
0.7,55.22,33.48,5
0.76,58.28,38.95,5
0.74,75.31,39.97,5
0.75,53.69,39.21,5
0.65,65.37,35.0,5
0.74,80.66,39.58,5
0.75,54.04,34.6,5
0.6,82.96,33.76,5
0.66,84.6,33.42,5
0.66,64.8,37.89,5
0.67,53.32,33.46,5
0.61,81.93,39.36,5
0.64,61.21,37.65,5
0.67,93.49,39.64,5
0.66,74.34,37.1,5
0.67,69.92,37.63,5
0.83,65.05,35.83,5
0.68,70.97,35.01,5
0.61,78.35,39.44,5
0.8,72.81,33.85,5
0.61,61.34,36.4,5
0.78,57.5,34.62,5
0.73,56.24,38.41,5
0.77,88.19,39.85,5
0.72,89.89,36.29,5
0.82,58.36,33.36,5
0.61,88.08,33.2,5
0.74,76.56,35.23,5
0.81,89.17,35.98,5
0.74,75.53,34.37,5
0.69,53.5,33.5,5
0.66,52.81,33.57,5
0.65,51.36,37.1,5
0.69,58.62,37.42,5
0.77,85.11,33.04,5
0.78,66.74,37.85,5
0.7,74.62,36.9,5
0.64,59.24,35.44,5
0.76,53.47,39.62,5
0.73,66.34,33.67,5
0.74,64.27,37.41,5
0.77,76.33,36.03,5
0.73,60.7,36.81,5
0.77,51.25,37.0,5
0.8,86.73,39.88,5
0.74,72.0,33.87,5
0.83,87.23,33.25,5
0.7,93.57,34.99,5
0.72,63.56,37.63,5
0.84,58.12,33.1,5
0.63,79.3,36.09,5
0.62,60.61,38.3,5
0.76,73.94,33.29,5
0.83,92.92,35.35,5
0.81,54.22,36.13,5
0.68,93.86,35.51,5
0.63,65.5,34.41,5
0.61,62.9,36.21,5
0.83,89.09,36.63,5
0.69,52.22,35.32,5
0.83,65.16,36.55,5
0.83,91.91,33.67,5
0.7,58.3,38.56,5
0.61,92.97,33.28,5
0.66,61.32,38.52,5
0.83,69.83,39.97,5
0.78,85.7,35.47,5
0.75,91.94,39.64,5
0.61,77.72,38.69,5
0.69,52.51,39.25,5
0.68,90.83,39.33,5
0.83,78.59,39.49,5
0.77,70.72,34.14,5
0.75,69.28,36.63,5
0.81,51.94,34.88,5
0.78,61.71,33.08,5
0.8,52.92,35.55,5
0.66,55.83,38.45,5
0.74,88.63,36.77,5
0.62,73.7,35.36,5
0.61,75.04,35.84,5
0.81,73.0,35.08,5
0.63,86.86,34.77,5
0.83,89.44,39.92,5
0.83,78.38,39.2,5
0.77,83.65,36.03,5
0.65,93.91,33.17,5
0.7,70.36,33.08,5
0.69,80.82,36.82,5
0.77,52.27,36.67,5
0.83,91.72,38.05,5
0.67,54.49,35.3,5
0.62,68.04,36.47,5
0.61,57.57,38.75,5
0.64,89.58,36.1,5
0.73,81.83,35.56,5
0.83,76.0,33.8,5
0.64,56.74,34.02,5
0.62,66.14,33.02,5
0.63,75.16,34.44,5
0.64,71.54,38.04,5
0.82,53.19,34.18,5
0.82,77.49,37.16,5
0.68,71.78,39.39,5
0.77,63.02,38.04,5
0.68,75.2,36.17,5
0.64,55.61,33.86,5
0.69,80.61,38.2,5
0.65,73.74,37.15,5
0.77,85.01,38.18,5
0.63,91.28,39.82,5
0.67,66.59,34.96,5
0.73,84.09,39.74,5
0.65,74.54,34.39,5
0.7,86.81,38.48,5
0.83,51.91,37.39,5
0.76,78.39,35.95,5
0.75,87.44,33.61,5
0.7,93.1,38.29,5
0.66,67.98,38.38,5
0.67,78.7,36.29,5
0.72,83.08,35.56,5
0.75,71.51,35.68,5
0.65,82.89,38.24,5
0.62,63.46,34.18,5
0.64,59.8,37.35,5
0.67,69.44,39.69,5
0.75,68.92,39.0,5
0.82,88.11,37.83,5
0.64,74.62,36.33,5
0.66,84.27,37.32,5
0.65,82.15,36.61,5
0.7,50.91,39.8,5
0.83,90.9,37.14,5
0.6,92.64,35.03,5
0.73,64.13,36.63,5
0.82,92.04,36.0,5
0.82,53.61,33.37,5
0.78,52.04,36.92,5
0.83,51.79,34.52,5
0.6,65.0,38.21,5
0.68,57.29,36.51,5
0.61,77.98,38.84,5
0.71,85.46,37.76,5
0.66,63.49,39.29,5
0.62,82.62,39.01,5
0.66,74.11,36.99,5
0.61,73.13,36.91,5
0.69,73.03,37.07,5
0.69,72.44,35.42,5
0.83,93.83,34.47,5
0.75,64.41,38.98,5
0.66,51.91,33.58,5
0.74,86.15,34.86,5
0.81,73.31,39.19,5
0.8,74.95,33.41,5
0.7,51.27,37.18,5
0.62,52.32,36.03,5
0.76,64.04,33.65,5
0.83,59.21,34.87,5
0.63,59.05,38.19,5
0.74,76.99,36.68,5
0.65,84.41,39.17,5
0.65,71.73,33.01,5
0.81,78.86,35.57,5
0.83,54.1,36.14,5
0.8,83.39,36.45,5
0.69,57.07,36.15,5
0.75,63.41,34.44,5
0.66,71.38,34.67,5
0.84,78.46,38.26,5
0.73,52.78,37.67,5
0.77,86.06,36.39,5
0.69,85.33,37.07,5
0.61,66.55,39.2,5
0.64,68.66,35.55,5
0.83,56.94,39.12,5
0.76,60.83,39.54,5
0.7,91.16,34.38,5
0.8,69.16,36.02,5
0.77,62.44,35.8,5
0.71,85.0,35.8,5
0.64,50.88,33.08,5
0.69,87.61,35.12,5
0.69,74.97,37.69,5
0.66,78.04,38.28,5
0.67,77.59,33.87,5
0.65,71.07,38.47,5
0.63,92.51,35.78,5
0.8,74.05,37.8,5
0.61,73.74,38.23,5
0.76,59.16,33.62,5
0.72,72.81,33.76,5
0.79,80.81,36.0,5
0.7,73.46,36.02,5
0.68,55.96,36.62,5
0.76,58.09,35.87,5
0.74,51.93,37.12,5
0.64,57.83,35.97,5
0.65,66.32,37.78,5
0.82,66.38,34.17,5
0.75,80.16,34.2,5
0.8,78.39,33.73,5
0.61,76.71,37.08,5
0.8,77.19,35.46,5
0.73,78.78,33.46,5
0.66,79.85,39.45,5
0.63,71.25,34.8,5
0.84,81.69,39.57,5
0.82,93.39,36.86,5
0.74,66.22,38.92,5
0.61,62.07,34.19,5
0.77,66.9,34.13,5
0.83,82.1,35.98,5
0.65,67.86,38.61,5
0.76,62.62,36.96,5
0.76,69.34,35.74,5
0.77,91.77,37.71,5
0.7,80.54,35.95,5
0.64,65.1,35.46,5
0.8,89.43,33.3,5
0.81,93.48,36.32,5
0.74,74.6,34.66,5
0.8,58.25,35.34,5
0.66,52.1,36.93,5
0.72,54.1,34.74,5
0.75,90.54,37.16,5
0.72,83.37,39.99,5
0.81,90.75,33.27,5
0.77,66.07,38.13,5
0.65,86.48,33.12,5
0.77,92.49,38.08,5
0.7,69.34,39.64,5
0.65,81.99,39.0,5
0.77,67.32,35.73,5
0.84,87.32,35.71,5
0.6,80.88,35.41,5
0.68,55.51,38.68,5
0.67,89.06,33.13,5
0.83,51.15,37.19,5
0.69,90.14,34.92,5
0.78,51.05,39.7,5
0.62,51.56,35.46,5
0.7,73.92,34.07,5
0.81,90.99,35.6,5
0.67,83.97,39.04,5
0.71,51.8,36.77,5
0.63,91.18,37.87,5
0.77,92.43,35.58,5
0.61,79.49,39.62,5
0.76,50.31,34.66,5
0.74,78.11,38.84,5
0.67,69.31,38.12,5
0.73,80.21,34.64,5
0.75,77.47,33.69,5
0.67,87.56,33.85,5
0.71,77.5,39.67,5
0.67,85.21,33.19,5
0.82,70.02,36.87,5
0.68,51.54,38.04,5
0.82,85.03,34.91,5
0.78,87.29,34.66,5
0.73,54.74,37.81,5
0.83,64.52,36.45,5
0.83,89.56,34.25,5
0.63,76.0,35.95,5
0.62,64.99,33.87,5
0.72,70.9,39.17,5
0.82,70.31,34.01,5
0.67,61.04,35.64,5
0.72,76.36,35.29,5
0.8,57.94,34.23,5
0.61,76.59,38.98,5
0.66,82.62,33.93,5
0.67,60.3,35.96,5
0.66,70.89,39.45,5
0.84,53.35,36.08,5
0.79,60.45,33.82,5
0.68,66.99,34.44,5
0.81,53.94,33.74,5
0.72,55.52,36.12,5
0.67,84.57,36.71,5
0.61,67.01,34.08,5
0.79,68.94,36.89,5
0.64,81.98,35.26,5
0.66,88.55,33.75,5
0.72,60.76,36.53,5
0.73,71.89,39.59,5
0.79,71.08,36.3,5
0.82,65.65,38.44,5
0.83,93.32,36.9,5
0.73,53.36,37.46,5
0.71,67.32,39.59,5
0.71,64.09,39.98,5
0.81,78.35,37.74,5
0.75,70.27,33.75,5
0.81,68.0,38.19,5
0.62,88.75,37.97,5
0.67,88.35,35.38,5
0.73,87.19,36.74,5
0.76,79.37,39.21,5
0.68,59.61,36.22,5
0.8,79.0,34.26,5
0.76,79.04,35.28,5
0.79,87.31,38.22,5
0.83,61.8,39.96,5
0.77,50.27,33.6,5
0.69,72.18,33.35,5
0.6,78.92,38.01,5
0.71,91.47,39.81,5
0.78,52.38,36.51,5
0.67,83.27,37.39,5
0.65,87.17,39.04,5
0.79,84.07,35.5,5
0.71,55.7,37.07,5
0.84,63.2,36.5,5
0.74,54.98,39.63,5
0.69,51.73,39.82,5
0.71,60.54,39.19,5
0.61,78.58,37.58,5
0.76,56.6,38.89,5
0.66,86.08,33.27,5
0.64,64.43,33.6,5
0.77,65.82,39.66,5
0.66,81.06,37.37,5
0.73,56.4,33.48,5
0.66,60.98,39.18,5
0.81,68.77,38.86,5
0.66,74.14,35.42,5
0.7,78.43,39.67,5
0.7,80.25,36.18,5
0.82,88.1,36.47,5
0.71,54.86,38.92,5
0.76,55.37,33.68,5
0.72,69.82,34.39,5
0.74,80.67,39.45,5
0.62,83.61,36.21,5
0.66,91.0,39.32,5
0.61,92.31,39.65,5
0.69,63.61,39.46,5
0.68,53.16,33.19,5
0.74,52.22,38.96,5
0.63,75.54,39.66,5
0.69,90.09,35.52,5
0.77,79.15,36.26,5
0.79,50.63,39.83,5
0.8,82.82,34.25,5
0.65,50.22,35.01,5
0.61,65.0,34.17,5
0.79,74.34,33.13,5
0.84,85.02,33.4,5
0.62,62.74,39.41,5
0.79,76.61,34.49,5
0.72,57.9,37.01,5
0.65,75.1,35.75,5
0.61,60.23,36.24,5
0.72,66.74,33.3,5
0.8,62.33,38.43,5
0.77,52.16,34.09,5
0.65,72.14,34.13,5
0.64,71.73,35.33,5
0.73,88.91,33.88,5
0.71,56.94,36.73,5
0.78,56.03,36.56,5
0.66,71.07,35.73,5
0.65,58.86,35.2,5
0.84,85.09,35.84,5
0.76,57.55,34.88,5
0.72,58.91,39.67,5
0.72,81.7,33.95,5
0.72,61.48,38.99,5
0.7,66.1,34.37,5
0.67,70.74,38.1,5
0.78,80.96,38.24,5
0.78,85.32,38.53,5
0.66,63.92,34.25,5
0.66,50.07,36.51,5
0.7,59.53,34.75,5
0.77,51.52,36.33,5
0.74,60.61,37.62,5
0.71,54.87,36.75,5
0.61,89.24,39.26,5
0.63,71.33,39.06,5
0.73,88.41,39.09,5
0.77,71.37,37.61,5
0.61,61.45,39.84,5
0.78,91.83,37.5,5
0.71,77.16,35.56,5
0.66,74.95,33.08,5
0.75,85.97,35.17,5
0.81,55.68,36.52,5
0.69,60.81,33.42,5
0.65,91.38,37.92,5
0.66,80.42,36.8,5
0.66,93.53,35.19,5
0.7,77.01,33.2,5
0.76,79.73,38.9,5
0.66,91.04,34.06,5
0.64,73.97,36.6,5
0.63,92.43,39.27,5
0.84,70.11,33.71,5
0.82,67.54,36.44,5
0.61,55.04,38.69,5
0.65,73.07,37.71,5
0.69,55.44,33.34,5
0.8,50.21,35.86,5
0.7,58.85,38.8,5
0.81,53.01,39.12,5
0.65,53.85,39.98,5
0.83,55.74,35.56,5
0.66,65.18,37.35,5
0.68,73.14,36.75,5
0.66,88.97,35.84,5
0.62,60.39,36.83,5
0.77,71.58,39.73,5
0.65,54.57,35.82,5
0.74,56.33,36.77,5
0.71,50.07,36.24,5
0.68,85.62,34.03,5
0.77,85.65,38.81,5
0.75,84.69,39.68,5
0.65,54.03,35.81,5
0.81,82.92,36.78,5
0.73,61.3,35.24,5
0.74,78.69,35.86,5
0.64,80.33,35.93,5
0.78,56.88,38.36,5
0.63,64.73,34.8,5
0.65,58.56,35.8,5
0.79,53.33,39.94,5
0.74,73.96,36.75,5
0.72,71.16,35.86,5
0.73,85.96,35.97,5
0.66,53.87,38.48,5
0.7,63.0,38.44,5
0.65,81.18,36.72,5
0.7,61.27,37.17,5
0.64,68.71,37.72,5
0.6,79.43,38.59,5
0.61,80.71,39.27,5
0.69,71.36,39.43,5
0.79,89.87,35.45,5
0.74,60.73,37.73,5
0.7,53.91,39.32,5
0.83,57.12,33.61,5
0.77,70.6,34.19,5
0.77,89.14,33.97,5
0.78,61.85,38.08,5
0.8,93.58,39.11,5
0.64,91.15,39.65,5
0.68,59.99,34.04,5
0.63,75.85,38.01,5
0.8,65.59,35.7,5
0.61,65.85,34.08,5
0.74,84.3,38.51,5
0.78,84.21,39.24,5
0.68,86.58,39.51,5
0.62,88.79,33.69,5
0.62,51.07,35.58,5
0.63,75.98,38.06,5
0.76,69.15,35.57,5
0.8,74.72,35.93,5
0.76,63.06,35.79,5
0.62,89.72,38.0,5
0.62,90.17,39.88,5
0.8,53.19,35.53,5
0.63,71.28,33.39,5
0.76,81.47,35.13,5
0.7,57.64,36.88,5
0.62,62.55,35.59,5
0.69,81.47,36.62,5
0.67,66.98,35.04,5
0.79,59.76,38.99,5
0.72,58.87,35.86,5
0.63,93.34,38.02,5
0.7,57.62,35.63,5
0.8,91.35,37.56,5
0.67,57.16,37.58,5
0.76,83.65,35.4,5
0.75,54.16,38.7,5
0.73,61.34,38.28,5
0.84,90.03,38.66,5
0.62,60.74,39.79,5
0.74,90.67,33.5,5
0.6,75.82,39.45,5
0.71,52.38,37.23,5
0.67,68.62,33.15,5
0.71,69.65,34.71,5
0.75,71.81,36.75,5
0.76,78.17,35.49,5
0.62,73.45,37.52,5
0.73,84.42,33.22,5
0.72,85.55,37.16,5
0.62,91.69,38.7,5
0.83,61.87,39.63,5
0.61,71.13,35.77,5
0.78,67.35,33.5,5
0.78,58.18,35.12,5
0.71,83.67,39.85,5
0.62,55.49,34.41,5
0.83,56.64,34.88,5
0.77,75.01,36.44,5
0.75,51.85,36.81,5
0.72,71.56,35.98,5
0.82,63.44,33.86,5
0.83,68.37,35.42,5
0.73,65.54,34.06,5
0.83,77.41,36.17,5
0.69,83.85,36.09,5
0.65,67.46,39.49,5
0.73,57.66,37.19,5
0.65,81.3,37.09,5
0.67,88.82,34.47,5
0.61,71.88,37.12,5
0.82,92.17,38.31,5
0.68,72.61,37.71,5
0.68,93.21,35.0,5
0.78,57.58,36.43,5
0.82,86.62,38.69,5
0.65,68.41,37.72,5
0.64,62.88,37.3,5
0.78,66.88,37.77,5
0.8,60.14,39.13,5
0.78,63.08,37.45,5
0.68,72.25,34.55,5
0.8,85.8,35.37,5
0.76,54.8,39.86,5
0.64,57.89,37.62,5
0.74,70.82,36.82,5
0.75,92.23,36.37,5
0.8,75.49,36.89,5
0.82,82.1,37.31,5
0.63,63.64,39.39,5
0.78,74.02,33.04,5
0.62,71.18,34.91,5
0.68,57.68,39.65,5
0.67,89.01,35.79,5
0.75,78.82,39.14,5
0.74,91.76,33.43,5
0.79,55.09,34.85,5
0.78,87.49,37.78,5
0.64,57.98,35.1,5
0.82,59.28,34.43,5
0.66,83.97,33.88,5
0.73,82.45,37.31,5
0.69,86.52,37.8,5
0.67,88.94,38.18,5
0.66,87.03,36.9,5
0.82,67.61,38.63,5
0.66,82.96,35.82,5
0.79,89.26,35.05,5
0.74,60.61,34.34,5
0.71,82.48,34.2,5
0.76,57.43,38.26,5
0.65,80.77,34.53,5
0.83,57.39,36.24,5
0.65,87.0,37.02,5
0.63,87.79,34.06,5
0.73,87.36,37.79,5
0.63,53.97,36.48,5
0.75,51.76,36.3,5
0.65,87.63,37.56,5
0.82,55.03,38.62,5
